_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year,Month
1557,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010,4
1558,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010,3
1559,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010,3
1560,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010,3
1561,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010,3
1562,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010,3
1563,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010,3
1564,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010,3
1565,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010,2
1566,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010,2
1567,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010,2
1568,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010,2
1569,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010,2
1570,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010,2
1571,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010,1
1572,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010,1
1573,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010,1
1574,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010,1
1575,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
1576,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
1577,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
1578,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
1579,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
1580,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
1581,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
1582,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
1583,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
1584,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
1585,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009,11
1586,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009,11
1587,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009,11
1588,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
1589,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
1590,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
1591,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
1592,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
1593,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
1594,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
1595,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
1596,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
1597,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
1598,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
1599,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
1600,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
1601,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
1602,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
1603,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
1604,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
1605,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
1606,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
1607,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
1608,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009,10
1609,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
1610,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
1611,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
1612,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
1613,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
1614,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
1615,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
1616,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
1617,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009,10
1618,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009,10
1619,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009,10
1620,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009,10
1621,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
1622,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
1623,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009,9
1624,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
1625,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
1626,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
1627,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
1628,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
1629,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
1630,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
1631,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
1632,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009,9
1633,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009,8
1634,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009,8
1635,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009,8
1636,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009,8
1637,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009,8
1638,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009,8
1639,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009,8
1640,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009,8
1641,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009,8
1642,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009,8
1643,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009,7
1644,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009,7
1645,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009,7
1646,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009,6
1647,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009,6
1648,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009,6
1649,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009,6
1650,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009,4
1651,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009,4
1652,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009,3
1653,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009,3
1654,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009,2
1655,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009,2
1656,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009,2
1657,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009,2
1658,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009,1
1659,315,A00026989​,1.0,2009-01-22,Wolf,Galil Golan,I,Buq'Ata,,2009,1
1660,158,A00020887,11.0,2008-11-05,Jackal,Galil Golan,I,Ayyelet Hashahar,,2008,11
1661,171,A0020236 ,8.0,2008-10-28,Dog,Galil Golan,VII,Sha'Ar Hagolan,,2008,10
1662,237,A0019569 ,7.0,2008-10-15,Fox,Negev,III,Otni'El,,2008,10
1663,240,A0017171 ,6.0,2008-09-04,Dog,Galil Golan,VII,Kefar Haruv,,2008,9
1664,235,A0013508 ,4.0,2008-07-13,Fox,Shfela Vahar,III,Allon Shevut,,2008,7
1665,183,A0012337 ,3.0,2008-06-24,Dog,Galil Golan,VII,Sede Nehemya,,2008,6
1666,186,A0010850 ,2.0,2008-05-26,Dog,Galil Golan,VII,Hagosherim,,2008,5
1667,213,573959 ,15.0,2007-12-30,Fox,Galil Golan,,Mishmar Hayarden,,2007,12
1668,270,A00003653,14.0,2007-12-04,Dog,Galil Golan,,Majdal Shams,,2007,12
1669,272,A00003382,13.0,2007-11-23,Cattle,Galil Golan,,Senir,,2007,11
1670,266, 568674,12.0,2007-10-28,Fox,Galil Golan,,Merom Golan,,2007,10
1671,269,567901,10.0,2007-10-17,Dog,Galil Golan,,Majdal Shams,,2007,10
1672,274,567923,11.0,2007-10-17,Dog,Galil Golan,,,Matsok Orvim,2007,10
1673,268,567413,8.0,2007-10-12,Dog,Galil Golan,,Majdal Shams,,2007,10
1674,273,567414,9.0,2007-10-12,Dog,Galil Golan,,Mas'Ade,,2007,10
1675,271,567077,7.0,2007-10-10,Fox,Galil Golan,,Senir,,2007,10
1676,263,564429 ,6.0,2007-09-04,Fox,Galil Golan,,Kefar Szold,,2007,9
1677,265, 563231,5.0,2007-08-21,Dog,Galil Golan,,Senir,,2007,8
1678,267,553946 ,4.0,2007-05-29,Dog,Galil Golan,,Majdal Shams,,2007,5
1679,262,548875 ,3.0,2007-04-16,Mongoose,Galil Golan,,Dan,,2007,4
1680,264,548059 ,2.0,2007-04-06,Jackal,Galil Maaravi,,Shetula,,2007,4
1681,189,547828,1.0,2007-04-02,Dog,Galil Golan,,Lahavot Habashan,,2007,4
1682,238,529934,9.0,2006-10-24,Fox,Galil Golan,I,Buq'Ata,,2006,10
1683,220,526853,8.0,2006-09-26,Dog,Galil Golan,VII,Senir,,2006,9
1684,214,525355,7.0,2006-09-12,Cattle,Galil Maaravi,VII,Ya'Ara,,2006,9
1685,241,518381,5.0,2006-07-10,Horse,Galil Golan,I,Qeshet,,2006,7
1686,249,513381,4.0,2006-05-25,Dog,Galil Golan,VII,Merom Golan,,2006,5
1687,242,509455,3.0,2006-04-23,Dog,Galil Golan,I,Yonatan,,2006,4
1688,204, 509069,2.0,2006-04-16,Dog,Galil Golan,VII,Meron,,2006,4
1689,188,503563,1.0,2006-02-28,Dog,Galil Golan,VII,Shamir,,2006,2
1690,93,A00305789 ,43.0,2017-11-16,Cattle,Amakim,VII B,Yoqne'Am(Moshava),,2017,11
1691,92,A00305664 ,42.0,2017-11-15,Cat,Amakim,VII B,Gan Ner,,2017,11
1692,91,A00305504 ,41.0,2017-11-14,Jackal,Amakim,VII B,Ramat Hashofet,,2017,11
1693,89,A00305395 ,39.0,2017-11-13,Jackal,Amakim,VII B,Gid'Ona,,2017,11
1694,90,A00305400 ,40.0,2017-11-13,Cat,Amakim,VII B,Gan Ner,,2017,11
1695,88,A00305161 ,38.0,2017-11-12,Sheep,Amakim,VII B,Ramat Zevi,,2017,11
1696,87,A00304896,37.0,2017-11-08,Cattle,Amakim,VII B,Yardena,,2017,11
1697,86,A00304876,36.0,2017-11-07,Jackal,Amakim,VII B,En Hashofet,,2017,11
1698,85,A00304484,35.0,2017-11-05,Jackal,Amakim,VII B,Bet She'An,,2017,11
1699,84,A00304380,34.0,2017-11-02,Jackal,Amakim,VII B,Afula,,2017,11
1700,83,A00303627,33.0,2017-10-26,Jackal,Amakim,VII B,Merhavya(Qibbuz),,2017,10
1701,82,A00303739 ,32.0,2017-10-26,Jackal,Amakim,VII B,Perazon,,2017,10
1702,76,A00303255,26.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
1703,81,A00303264,31.0,2017-10-23,Jackal,Amakim,VII B,Bet She'An,,2017,10
1704,80,A00303270,30.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
1705,79,A00303261,27.0,2017-10-23,Jackal,Amakim,VII B,Yardena,,2017,10
1706,78,A00303259,29.0,2017-10-23,Jackal,Amakim,VII B,Yardena,,2017,10
1707,77,A00303258,28.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
1708,75,A00303256,25.0,2017-10-23,Cattle,Amakim,VII B,Yardena,,2017,10
1709,74,A00303009,24.0,2017-10-22,Cattle,Amakim,VII B,Yardena,,2017,10
1710,73,A00303008,23.0,2017-10-22,Cattle,Amakim,VII B,Yardena,,2017,10
1711,72,A00302213,22.0,2017-10-15,Jackal,Amakim,VII B,Nir Dawid (Tel Amal),,2017,10
1712,70,A00301951,20.0,2017-10-08,Jackal,Amakim,VII B,Hamadya,,2017,10
1713,71,A00301953,21.0,2017-10-08,Jackal,Amakim,VII B,Merhavya(Qibbuz),,2017,10
1714,69,A00300817,19.0,2017-09-19,Jackal,Galil Golan,VII A,She'Ar Yashuv,,2017,9
1715,68,A00300048,18.0,2017-09-10,Jackal,Galil Golan,VII A,Hagosherim,,2017,9
1716,67,A00299866,17.0,2017-09-06,Jackal,Galil Golan,VII A,She'Ar Yashuv,,2017,9
1717,66,A00298899,16.0,2017-08-23,Jackal,Galil Golan,VII A,Yesud Hama'Ala,,2017,8
1718,65,A00298319,15.0,2017-08-15,Jackal,Galil Golan,VII A,Dan,,2017,8
1719,64,A00296720,14.0,2017-07-23,Jackal,Galil Golan,VII A,Dan,,2017,7
1720,63,A00294273,13.0,2017-06-18,Jackal,Amakim,VII B,Hamadya,,2017,6
1721,62,A00292656,12.0,2017-05-25,Dog,Galil Maaravi,VII A,Kisra-Sumei,,2017,5
1722,61,A00291777,11.0,2017-05-17,Dog,Amakim,VII B,Tamra (Yizre'El),,2017,5
1723,60,A00288836,10.0,2017-04-18,Cattle,Galil Golan,VII B,,Sirin,2017,4
1724,59,A00288746,9.0,2017-04-12,Dog,Galil Maaravi,VII A,Shelomi,,2017,4
1725,58,A00286461,8.0,2017-03-19,Cattle,Galil Golan,VII A,Shamir,,2017,3
1726,57,A00285326,7.0,2017-03-05,Dog,Galil Maaravi,VII A,Aramsha,,2017,3
1727,56,A00285002,6.0,2017-02-28,Jackal,Galil Golan,VII A,Dan,,2017,2
1728,55,A00283619,5.0,2017-02-09,Jackal,Galil Golan,VII B,Kefar Kisch,,2017,2
1729,53,A00282774,4.0,2017-02-03,Dog,Galil Golan,VII A,Sede Nehemya,,2017,2
1730,52,A00281474,3.0,2017-01-30,Cattle,Galil Golan,VII B,,Sirin,2017,1
1731,54,A00281465,2.0,2017-01-15,Jackal,Galil Golan,VII B,Menahemya,,2017,1
1732,51,A00281434,1.0,2017-01-12,Jackal,Galil Maaravi,VII A,Me'Ona,,2017,1
1733,195,A00280235,29.0,2016-12-28,Dog,Galil Maaravi,VII A,Hurfeish,,2016,12
1734,407,A00280040,28.0,2016-12-26,Fox,Negev,V,Yotvata,,2016,12
1735,402,A00278493,27.0,2016-12-11,Fox,Negev,V,Yotvata,,2016,12
1736,225,A00278432,26.0,2016-12-11,Dog,Galil Maaravi,VII A,Kefar Weradim,,2016,12
1737,221,A00277340,25.0,2016-11-28,Fox,Negev,V,Zofar,,2016,11
1738,211,A00276260,24.0,2016-11-15,Fox,Galil Golan,I,Kerem Ben Zimra,,2016,11
1739,401,A00272783,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
1740,403,A00272781 ,22.0,2016-09-30,Jackal,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,9
1741,205,A00272782 ,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
1742,409,A00271953,21.0,2016-09-22,Fox,Galil Golan,I,Metula,,2016,9
1743,166,A00​271598,20.0,2016-09-19,Jackal,Galil Golan,VII B,Afiqim,,2016,9
1744,408,A00271445,19.0,2016-09-18,Fox,Galil Golan,I,Metula,,2016,9
1745,200,A00270091,18.0,2016-08-31,Jackal,Galil Maaravi,VII A,Me'Ona,,2016,8
1746,210,A00269944,17.0,2016-08-30,Dog,Galil Maaravi,VII A,Hosen,,2016,8
1747,253,A00269112,16.0,2016-08-19,Cattle,Galil Golan,VII A,Ghajar,,2016,8
1748,398,A00267273001,15.0,2016-07-29,Dog,Amakim,VII A,Hamadya,,2016,7
1749,397,A00263334001,14.0,2016-06-16,Dog,Galil Golan,VII A,Metula,,2016,6
1750,251,A00259228,13.0,2016-04-27,Cattle,Galil Golan,VII B,Mevo Hamma,,2016,4
1751,406,A00258021,12.0,2016-04-12,Fox,Negev,V,Yotvata,,2016,4
1752,203,A00257556,11.0,2016-04-05,Dog,Galil Maaravi,VII A,Elqosh,,2016,4
1753,218,A00256749,10.0,2016-03-28,Dog,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,3
1754,410,A00256023,9.0,2016-03-16,Cattle,Galil Maaravi,VII A,Fassuta,,2016,3
1755,412,A00253203,8.0,2016-02-15,Jackal,Galil Golan,VII A,Qiryat Shemona,,2016,2
1756,411,A00252850,7.0,2016-02-10,Horse,Galil Golan,I,Qiryat Shemona,,2016,2
1757,405,A00252733,6.0,2016-02-09,Dog,Galil Golan,VII A,Qiryat Shemona,,2016,2
1758,399,A00252285,5.0,2016-02-04,Cattle,Galil Maaravi,VII A,Fassuta,,2016,2
1759,404,A00251787,4.0,2016-01-31,Dog,Galil Golan,VII A,Dishon,,2016,1
1760,194,A00250591,2.0,2016-01-17,Dog,Galil Golan,VII A,Jish(Gush Halav),,2016,1
1761,400,A11541124,1.0,2016-01-07,Cattle,Galil Golan,VII A,Malkiyya,,2016,1
1762,383,A00248754,27.0,2015-12-27,Cattle,Galil Golan,VII,Malkiyya,,2015,12
1763,386,A00248021,26.0,2015-12-17,Cattle,Galil Golan,I,Mas'Ade,,2015,12
1764,393,A00247459,25.0,2015-12-12,Jackal,Galil Maaravi,VII,Shetula,,2015,12
1765,394,A00246969,24.0,2015-12-07,Jackal,Galil Maaravi,I,Shetula,,2015,12
1766,396,A00246111,23.0,2015-11-30,Dog,Galil Golan,VIIA,Yir'On,,2015,11
1767,381,A00245755,22.0,2015-11-24,Cattle,Galil Golan,I,Kefar Szold,,2015,11
1768,387,A00245754,21.0,2015-11-24,Cattle,Galil Golan,VII,Kefar Szold,,2015,11
1769,391,A00245753,20.0,2015-11-23,Cattle,Galil Golan,I,Mas'Ade,,2015,11
1770,388,A00242858,19.0,2015-10-23,Dog,Galil Golan,VII,Kefar Szold,,2015,10
1771,207,A00242714,18.0,2015-10-21,Dog,Galil Golan,VII,Yir'On,,2015,10
1772,382,A00242036,17.0,2015-10-13,Cattle,Galil Golan,VII,Shamir,,2015,10
1773,217,A00241304,16.0,2015-10-07,Jackal,Galil Maaravi,VII,Shetula,,2015,10
1774,257,A00240773,15.0,2015-09-24,Badger,Galil Golan,VII,Ramot,,2015,9
1775,392,A00239012,14.0,2015-08-31,Dog,Galil Golan,VII,Mas'Ade,,2015,8
1776,222,A00235933,13.0,2015-07-27,Fox,Negev,VII,Samar,,2015,7
1777,206,A00235454,12.0,2015-07-21,Cattle,Galil Maaravi,VII,Shomera,,2015,7
1778,413,"A00232108
",11.0,2015-06-15,Dog,Galil Maaravi,VII,Abbirim,,2015,6
1779,384,A00230844,10.0,2015-06-01,Dog,Galil Golan,VII,Meron,,2015,6
1780,389,A00230474,9.0,2015-05-27,Dog,Galil Golan,VII,Meron,,2015,5
1781,219,A00229689,7.0,2015-05-19,Dog,Galil Maaravi,VII,Adamit,,2015,5
1782,390,A00229771,8.0,2015-05-19,Dog,Galil Golan,VII,Meron,,2015,5
1783,395,A00229546,6.0,2015-05-16,Wolf,Galil Golan,VII,Ein Qiniyye,,2015,5
1784,385,A00222839,5.0,2015-02-19,Dog,Galil Golan,VII,Dishon,,2015,2
1785,246,A00221830,4.0,2015-02-08,Cat,Galil Golan,VII,Natur,,2015,2
1786,245,A00221303,3.0,2015-02-02,Wolf,Galil Golan,VII,Odem,,2015,2
1787,154,A00221167,2.0,2015-01-30,Dog,Galil Golan,VII,Metula,,2015,1
1788,374,A00218962,14.0,2014-12-31,Dog,Galil Golan,VII,Sha'Al,,2014,12
1789,216,A00218379,13.0,2014-12-28,Fox,Negev,I,Yotvata,,2014,12
1790,379,A00217540,11.0,2014-12-17,Wolf,Galil Golan,VII,Buq'Ata,,2014,12
1791,377,A00217539,10.0,2014-12-17,Wolf,Galil Golan,VII,Mas'Ade,,2014,12
1792,373,A00217549,12.0,2014-12-17,Dog,Galil Golan,VII,Lahavot Habashan,,2014,12
1793,375,A00215280,9.0,2014-11-21,Dog,Galil Golan,VII,Allone Habashan,,2014,11
1794,380,A00214486,8.0,2014-11-12,Wolf,Galil Golan,VII,Dan,,2014,11
1795,378,A00214084,7.0,2014-11-09,Jackal,Galil Golan,VII,Lahavot Habashan,,2014,11
1796,223,A00210619,6.0,2014-09-23,Fox,Negev,I,Yahel,,2014,9
1797,376,A00209626,5.0,2014-09-11,Jackal,Galil Golan,VII,Merom Golan,,2014,9
1798,372,A00209101,4.0,2014-09-09,Badger,Galil Golan,VII,Shamir,,2014,9
1799,170,A00193267,3.0,2014-03-06,Wolf,Galil Golan,VII,Ginnosar,,2014,3
1800,256,A00189879,2.0,2014-01-30,Cattle,Galil Golan,VII,Ramat Magshimim,,2014,1
1801,133,A00182563,115.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
1802,134,A00182564,116.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
1803,141,A00182394,26.0,2013-10-30,Dog,Hasharon,VII,Pardes Hanna-Karkur,,2013,10
1804,145,A00160170,127.0,2013-10-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,10
1805,146,A00160191,128.0,2013-10-02,Dog,Galil Golan,VII,Qidmat Zevi,,2013,10
1806,132,A00179680,25.0,2013-09-30,Cattle,Amakim,I,Kefar Yehoshua,,2013,9
1807,131,A00179673,24.0,2013-09-30,Cattle,Amakim,I,Bet Zeid,,2013,9
1808,152,A00178189,134.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
1809,151,A00178186,133.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
1810,126,A00177353,21.0,2013-08-26,Jackal,Galil Golan,I,Ortal,,2013,8
1811,128,A00171915,109.0,2013-06-24,Dog,Galil Golan,VII,Eli-Ad,,2013,6
1812,138,A00157340,120.0,2013-06-01,Wolf,Galil Golan,VII,Merom Golan,,2013,6
1813,130,A00169651,111.0,2013-05-30,Dog,Galil Golan,VII,Ani'Am,,2013,5
1814,147,A00168537,18.0,2013-05-20,Dog,Galil Golan,VII,Dan,,2013,5
1815,149,A00168251,131.0,2013-05-16,Dog,Galil Golan,VII,Senir,,2013,5
1816,144,A00159861,126.0,2013-05-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,5
1817,150,A00159878,132.0,2013-05-02,Dog,Galil Golan,VII,Sha'Al,,2013,5
1818,140,A00166971,16.0,2013-05-01,Dog,Amakim,VII,Newe Ur,,2013,5
1819,148,A00166686,130.0,2013-04-29,Dog,Galil Golan,VII,Qeshet,,2013,4
1820,129,A00165925,14.0,2013-04-22,Dog,Galil Golan,VII,Ani'Am,,2013,4
1821,135,A00164350,117.0,2013-04-03,Horse,Galil Golan,VII,Majdal Shams,,2013,4
1822,127,A00163886,108.0,2013-03-24,Dog,Galil Golan,VII,Eli-Ad,,2013,3
1823,137,A00163015,11.0,2013-03-13,Dog,Galil Golan,VII,Mas'Ade,,2013,3
1824,125,A00162598,106.0,2013-03-10,Dog,Galil Golan,VII,Avne Etan,,2013,3
1825,139,A00162218,121.0,2013-03-05,Cattle,Galil Golan,VII,Merom Golan,,2013,3
1826,136,A00161890,8.0,2013-02-28,Dog,Shfela Vahar,VII,Peza'El,,2013,2
1827,142,A00160704,7.0,2013-02-14,Dog,Galil Golan,VII,,Beit Ha'Meches,2013,2
1828,143,A00159375,2.0,2013-01-28,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,1
1829,248,A00154882,24.0,2012-12-09,Dog,Galil Golan,V7,Qazrin,,2012,12
1830,355,A00154876,23.0,2012-12-09,Dog,Galil Golan,V7,,Matsok Orvim,2012,12
1831,192,A00149422,22.0,2012-10-10,Cattle,Amakim,V7,Yizre'El,,2012,10
1832,356,A00147611,20.0,2012-09-10,Cattle,Galil Golan,V7,,Ramat Sirin,2012,9
1833,365,A00143617,19.0,2012-07-23,Cattle,Galil Golan,V7,,Ramat Sirin,2012,7
1834,371,A00142971,18.0,2012-07-16,Dog,Galil Golan,V7,Sha'Al,,2012,7
1835,190,A00141529,17.0,2012-06-29,Cattle,Galil Golan,V7,Kefar Kisch,,2012,6
1836,366,A00141128,15.0,2012-06-26,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
1837,360,A00140981,16.0,2012-06-26,Cattle,Galil Golan,V7,Shadmot Devora,,2012,6
1838,370,A00140975,13.0,2012-06-25,Dog,Galil Golan,V7,Majdal Shams,,2012,6
1839,359,A00140461,12.0,2012-06-19,Cattle,Amakim,V7,Sede Eliyyahu,,2012,6
1840,364,A00139959,11.0,2012-06-13,Dog,Galil Golan,V7,Mas'Ade,,2012,6
1841,361,A00139687,10.0,2012-06-11,Dog,Galil Golan,V7,Shamir,,2012,6
1842,176,A00139415,9.0,2012-06-07,Dog,Galil Golan,V7,Dafna,,2012,6
1843,367,A00140979,14.0,2012-06-05,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
