_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year
1788,373,A00217549,12.0,2014-12-17,Dog,Galil Golan,VII,Lahavot Habashan,,2014
1789,375,A00215280,9.0,2014-11-21,Dog,Galil Golan,VII,Allone Habashan,,2014
1790,380,A00214486,8.0,2014-11-12,Wolf,Galil Golan,VII,Dan,,2014
1791,378,A00214084,7.0,2014-11-09,Jackal,Galil Golan,VII,Lahavot Habashan,,2014
1792,223,A00210619,6.0,2014-09-23,Fox,Negev,I,Yahel,,2014
1793,376,A00209626,5.0,2014-09-11,Jackal,Galil Golan,VII,Merom Golan,,2014
1794,372,A00209101,4.0,2014-09-09,Badger,Galil Golan,VII,Shamir,,2014
1795,170,A00193267,3.0,2014-03-06,Wolf,Galil Golan,VII,Ginnosar,,2014
1796,256,A00189879,2.0,2014-01-30,Cattle,Galil Golan,VII,Ramat Magshimim,,2014
1797,134,A00182564,116.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013
1798,133,A00182563,115.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013
1799,141,A00182394,26.0,2013-10-30,Dog,Hasharon,VII,Pardes Hanna-Karkur,,2013
1800,146,A00160191,128.0,2013-10-02,Dog,Galil Golan,VII,Qidmat Zevi,,2013
1801,145,A00160170,127.0,2013-10-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
1802,131,A00179673,24.0,2013-09-30,Cattle,Amakim,I,Bet Zeid,,2013
1803,132,A00179680,25.0,2013-09-30,Cattle,Amakim,I,Kefar Yehoshua,,2013
1804,152,A00178189,134.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013
1805,151,A00178186,133.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013
1806,126,A00177353,21.0,2013-08-26,Jackal,Galil Golan,I,Ortal,,2013
1807,128,A00171915,109.0,2013-06-24,Dog,Galil Golan,VII,Eli-Ad,,2013
1808,138,A00157340,120.0,2013-06-01,Wolf,Galil Golan,VII,Merom Golan,,2013
1809,130,A00169651,111.0,2013-05-30,Dog,Galil Golan,VII,Ani'Am,,2013
1810,147,A00168537,18.0,2013-05-20,Dog,Galil Golan,VII,Dan,,2013
1811,149,A00168251,131.0,2013-05-16,Dog,Galil Golan,VII,Senir,,2013
1812,150,A00159878,132.0,2013-05-02,Dog,Galil Golan,VII,Sha'Al,,2013
1813,144,A00159861,126.0,2013-05-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
1814,140,A00166971,16.0,2013-05-01,Dog,Amakim,VII,Newe Ur,,2013
1815,148,A00166686,130.0,2013-04-29,Dog,Galil Golan,VII,Qeshet,,2013
1816,129,A00165925,14.0,2013-04-22,Dog,Galil Golan,VII,Ani'Am,,2013
1817,135,A00164350,117.0,2013-04-03,Horse,Galil Golan,VII,Majdal Shams,,2013
1818,127,A00163886,108.0,2013-03-24,Dog,Galil Golan,VII,Eli-Ad,,2013
1819,137,A00163015,11.0,2013-03-13,Dog,Galil Golan,VII,Mas'Ade,,2013
1820,125,A00162598,106.0,2013-03-10,Dog,Galil Golan,VII,Avne Etan,,2013
1821,139,A00162218,121.0,2013-03-05,Cattle,Galil Golan,VII,Merom Golan,,2013
1822,136,A00161890,8.0,2013-02-28,Dog,Shfela Vahar,VII,Peza'El,,2013
1823,142,A00160704,7.0,2013-02-14,Dog,Galil Golan,VII,,Beit Ha'Meches,2013
1824,143,A00159375,2.0,2013-01-28,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
1825,248,A00154882,24.0,2012-12-09,Dog,Galil Golan,V7,Qazrin,,2012
1826,355,A00154876,23.0,2012-12-09,Dog,Galil Golan,V7,,Matsok Orvim,2012
1827,192,A00149422,22.0,2012-10-10,Cattle,Amakim,V7,Yizre'El,,2012
1828,356,A00147611,20.0,2012-09-10,Cattle,Galil Golan,V7,,Ramat Sirin,2012
1829,365,A00143617,19.0,2012-07-23,Cattle,Galil Golan,V7,,Ramat Sirin,2012
1830,371,A00142971,18.0,2012-07-16,Dog,Galil Golan,V7,Sha'Al,,2012
1831,190,A00141529,17.0,2012-06-29,Cattle,Galil Golan,V7,Kefar Kisch,,2012
1832,360,A00140981,16.0,2012-06-26,Cattle,Galil Golan,V7,Shadmot Devora,,2012
1833,366,A00141128,15.0,2012-06-26,Cattle,Galil Golan,V7,,Ramat Sirin,2012
1834,370,A00140975,13.0,2012-06-25,Dog,Galil Golan,V7,Majdal Shams,,2012
1835,359,A00140461,12.0,2012-06-19,Cattle,Amakim,V7,Sede Eliyyahu,,2012
1836,364,A00139959,11.0,2012-06-13,Dog,Galil Golan,V7,Mas'Ade,,2012
1837,361,A00139687,10.0,2012-06-11,Dog,Galil Golan,V7,Shamir,,2012
1838,176,A00139415,9.0,2012-06-07,Dog,Galil Golan,V7,Dafna,,2012
1839,367,A00140979,14.0,2012-06-05,Cattle,Galil Golan,V7,,Ramat Sirin,2012
1840,239,A00138475,7.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012
1841,369,A00148072,21.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012
1842,185,A00138478,8.0,2012-05-29,Dog,Galil Golan,V7,Kefar Szold,,2012
1843,363,A00135038,6.0,2012-04-16,Dog,Galil Golan,V7,Allone Habashan,,2012
1844,202,A00131607,5.0,2012-03-05,Fox,Galil Golan,V1,Malkiyya,,2012
1845,358,A00130443,4.0,2012-02-20,Jackal,Amakim,V7,Kefar Ruppin,,2012
1846,357,A00129268,3.0,2012-02-06,Sheep,Amakim,V7,En Harod(Me'Uhad),,2012
1847,368,A00127474,2.0,2012-01-16,Dog,Galil Golan,V7,Shamir,,2012
1848,362,A00126338,1.0,2012-01-03,Jackal,Galil Golan,V1,Avne Etan,,2012
1849,233,A00125110,32.0,2011-12-19,Dog,Shfela Vahar,VII,Jerusalem,,2011
1850,243,A00122715,30.0,2011-11-22,Cattle,Galil Golan,I,Ma'Ale Gamla,,2011
1851,338,A00123820,31.0,2011-11-05,Cattle,Galil Golan,I,Allone Habashan,,2011
1852,340,A00119672,28.0,2011-10-17,Wolf,Galil Golan,VII,Merom Golan,,2011
1853,339,A00118118,27.0,2011-09-27,Dog,Galil Golan,VII,Majdal Shams,,2011
1854,167,A00120419,29.0,2011-09-27,Dog,Galil Golan,VII,Ashdot Ya'Aqov(Me'Uhad),,2011
1855,252,A00114102,26.0,2011-08-15,Dog,Galil Golan,VII,Afiq,,2011
1856,341,A00108279,25.0,2011-06-16,Dog,Galil Golan,VII,En Ziwan,,2011
1857,343,A00104401,23.0,2011-05-05,Cat,Amakim,VII,Newe Etan,,2011
1858,344,A00104047,22.0,2011-05-02,Cattle,Amakim,VII,Ma'Oz Hayyim,,2011
1859,334,A00104043,20.0,2011-05-02,Cattle,Amakim,VII,Newe Etan,,2011
1860,337,A00104041,21.0,2011-05-02,Cattle,Galil Golan,I,Dishon,,2011
1861,345,A00103759,19.0,2011-04-28,Cattle,Amakim,VII,Newe Etan,,2011
1862,254,A00103607,16.0,2011-04-27,Dog,Galil Golan,VII,Ein Qiniyye,,2011
1863,346,A00103598,17.0,2011-04-27,Sheep,Amakim,VII,Newe Etan,,2011
1864,212,A00103358,15.0,2011-04-21,Jackal,Galil Golan,VII,Ma'Agan,,2011
1865,347,A00103141,14.0,2011-04-17,Dog,Galil Golan,VII,Majdal Shams,,2011
1866,348,A00101926,13.0,2011-04-04,Jackal,Amakim,VII,Ma'Oz Hayyim,,2011
1867,349,A00100898,11.0,2011-03-22,Horse,Galil Golan,I,Dishon,,2011
1868,336,A00099471,10.0,2011-03-06,Horse,Hasharon,VII,Ar'Ara,,2011
1869,159,A00098813,9.0,2011-02-25,Dog,Amakim,VII,En Harod(Me'Uhad),,2011
1870,174,A00098040,8.0,2011-02-17,Badger,Amakim,VII,Kefar Ruppin,,2011
1871,342,A00105320,24.0,2011-02-17,Cattle,Amakim,VII,Newe Etan,,2011
1872,350,A00097946,7.0,2011-02-16,Jackal,Amakim,VII,Merhavya(Moshav),,2011
1873,209,A00097636,6.0,2011-02-13,Dog,Hasharon,VII,Ar'Ara,,2011
1874,351,A00097401,5.0,2011-02-09,Dog,Galil Golan,I,Dishon,,2011
1875,354,A00103758,18.0,2011-01-28,Sheep,Amakim,VII,Newe Etan,,2011
1876,156,A00096026,4.0,2011-01-25,Jackal,Galil Golan,VII,Menahemya,,2011
1877,352,A00095469,3.0,2011-01-19,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011
1878,353,A00095322,2.0,2011-01-18,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011
1879,335,A00093925,12.0,2011-01-03,Badger,Galil Golan,VII,Shadmot Devora,,2011
1880,441,A00093477,54.0,2010-12-28,Dog,Galil Golan,I,Zefat,,2010
1881,332,A00093368,53.0,2010-12-27,Dog,Amakim,VII,Merhavya(Moshav),,2010
1882,197,A00092948,52.0,2010-12-22,Cat,Amakim,VII,Na'Ura,,2010
1883,168,A00092687,51.0,2010-12-20,Jackal,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2010
1884,181,A00092532,50.0,2010-12-19,Cattle,Shfela Vahar,III,Kefar Warburg,,2010
1885,227,A00092471,49.0,2010-12-16,Cattle,Amakim,VII,Merav,,2010
1886,234,A00092358,48.0,2010-12-15,Jackal,Amakim,VII,Mehola,,2010
1887,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010
1888,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010
1889,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010
1890,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010
1891,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010
1892,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010
1893,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010
1894,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010
1895,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010
1896,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010
1897,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010
1898,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010
1899,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010
1900,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010
1901,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010
1902,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010
1903,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010
1904,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010
1905,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010
1906,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010
1907,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010
1908,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010
1909,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010
1910,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010
1911,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010
1912,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010
1913,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010
1914,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010
1915,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010
1916,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010
1917,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010
1918,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010
1919,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010
1920,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010
1921,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010
1922,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010
1923,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010
1924,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010
1925,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010
1926,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010
1927,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010
1928,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010
1929,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010
1930,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010
1931,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010
1932,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010
1933,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010
1934,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
1935,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009
1936,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
1937,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009
1938,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
1939,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009
1940,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
1941,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009
1942,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
1943,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009
1944,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009
1945,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009
1946,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009
1947,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
1948,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
1949,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009
1950,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009
1951,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
1952,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009
1953,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
1954,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
1955,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009
1956,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009
1957,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
1958,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009
1959,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
1960,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
1961,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009
1962,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009
1963,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009
1964,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009
1965,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009
1966,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009
1967,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009
1968,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009
1969,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009
1970,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009
1971,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009
1972,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009
1973,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009
1974,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009
1975,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009
1976,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009
1977,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009
1978,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009
1979,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009
1980,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009
1981,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009
1982,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009
1983,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009
1984,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009
1985,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009
1986,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009
1987,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009
1988,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009
1989,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009
1990,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009
1991,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009
1992,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009
1993,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009
1994,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009
1995,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009
1996,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009
1997,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009
1998,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009
1999,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009
2000,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009
2001,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009
2002,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009
2003,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009
2004,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009
2005,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009
2006,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009
2007,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009
2008,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009
2009,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009
2010,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009
2011,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009
2012,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009
2013,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009
2014,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009
2015,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009
2016,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009
2017,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009
2018,315,A00026989​,1.0,2009-01-22,Wolf,Galil Golan,I,Buq'Ata,,2009
2019,158,A00020887,11.0,2008-11-05,Jackal,Galil Golan,I,Ayyelet Hashahar,,2008
2020,171,A0020236 ,8.0,2008-10-28,Dog,Galil Golan,VII,Sha'Ar Hagolan,,2008
2021,237,A0019569 ,7.0,2008-10-15,Fox,Negev,III,Otni'El,,2008
2022,240,A0017171 ,6.0,2008-09-04,Dog,Galil Golan,VII,Kefar Haruv,,2008
2023,235,A0013508 ,4.0,2008-07-13,Fox,Shfela Vahar,III,Allon Shevut,,2008
2024,183,A0012337 ,3.0,2008-06-24,Dog,Galil Golan,VII,Sede Nehemya,,2008
2025,186,A0010850 ,2.0,2008-05-26,Dog,Galil Golan,VII,Hagosherim,,2008
2026,213,573959 ,15.0,2007-12-30,Fox,Galil Golan,,Mishmar Hayarden,,2007
2027,270,A00003653,14.0,2007-12-04,Dog,Galil Golan,,Majdal Shams,,2007
2028,272,A00003382,13.0,2007-11-23,Cattle,Galil Golan,,Senir,,2007
2029,266, 568674,12.0,2007-10-28,Fox,Galil Golan,,Merom Golan,,2007
2030,274,567923,11.0,2007-10-17,Dog,Galil Golan,,,Matsok Orvim,2007
2031,269,567901,10.0,2007-10-17,Dog,Galil Golan,,Majdal Shams,,2007
2032,273,567414,9.0,2007-10-12,Dog,Galil Golan,,Mas'Ade,,2007
2033,268,567413,8.0,2007-10-12,Dog,Galil Golan,,Majdal Shams,,2007
2034,271,567077,7.0,2007-10-10,Fox,Galil Golan,,Senir,,2007
2035,263,564429 ,6.0,2007-09-04,Fox,Galil Golan,,Kefar Szold,,2007
2036,265, 563231,5.0,2007-08-21,Dog,Galil Golan,,Senir,,2007
2037,267,553946 ,4.0,2007-05-29,Dog,Galil Golan,,Majdal Shams,,2007
2038,262,548875 ,3.0,2007-04-16,Mongoose,Galil Golan,,Dan,,2007
2039,264,548059 ,2.0,2007-04-06,Jackal,Galil Maaravi,,Shetula,,2007
2040,189,547828,1.0,2007-04-02,Dog,Galil Golan,,Lahavot Habashan,,2007
2041,238,529934,9.0,2006-10-24,Fox,Galil Golan,I,Buq'Ata,,2006
2042,220,526853,8.0,2006-09-26,Dog,Galil Golan,VII,Senir,,2006
2043,214,525355,7.0,2006-09-12,Cattle,Galil Maaravi,VII,Ya'Ara,,2006
2044,241,518381,5.0,2006-07-10,Horse,Galil Golan,I,Qeshet,,2006
2045,249,513381,4.0,2006-05-25,Dog,Galil Golan,VII,Merom Golan,,2006
2046,242,509455,3.0,2006-04-23,Dog,Galil Golan,I,Yonatan,,2006
2047,204, 509069,2.0,2006-04-16,Dog,Galil Golan,VII,Meron,,2006
2048,188,503563,1.0,2006-02-28,Dog,Galil Golan,VII,Shamir,,2006
2049,377,A00217539,10.0,2014-12-17,Wolf,Galil Golan,VII,Mas'Ade,,2014
2050,373,A00217549,12.0,2014-12-17,Dog,Galil Golan,VII,Lahavot Habashan,,2014
2051,375,A00215280,9.0,2014-11-21,Dog,Galil Golan,VII,Allone Habashan,,2014
2052,380,A00214486,8.0,2014-11-12,Wolf,Galil Golan,VII,Dan,,2014
2053,378,A00214084,7.0,2014-11-09,Jackal,Galil Golan,VII,Lahavot Habashan,,2014
2054,223,A00210619,6.0,2014-09-23,Fox,Negev,I,Yahel,,2014
2055,376,A00209626,5.0,2014-09-11,Jackal,Galil Golan,VII,Merom Golan,,2014
2056,372,A00209101,4.0,2014-09-09,Badger,Galil Golan,VII,Shamir,,2014
2057,170,A00193267,3.0,2014-03-06,Wolf,Galil Golan,VII,Ginnosar,,2014
2058,256,A00189879,2.0,2014-01-30,Cattle,Galil Golan,VII,Ramat Magshimim,,2014
2059,134,A00182564,116.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013
2060,133,A00182563,115.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013
2061,141,A00182394,26.0,2013-10-30,Dog,Hasharon,VII,Pardes Hanna-Karkur,,2013
2062,146,A00160191,128.0,2013-10-02,Dog,Galil Golan,VII,Qidmat Zevi,,2013
2063,145,A00160170,127.0,2013-10-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
2064,131,A00179673,24.0,2013-09-30,Cattle,Amakim,I,Bet Zeid,,2013
2065,132,A00179680,25.0,2013-09-30,Cattle,Amakim,I,Kefar Yehoshua,,2013
2066,152,A00178189,134.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013
2067,151,A00178186,133.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013
2068,126,A00177353,21.0,2013-08-26,Jackal,Galil Golan,I,Ortal,,2013
2069,128,A00171915,109.0,2013-06-24,Dog,Galil Golan,VII,Eli-Ad,,2013
2070,138,A00157340,120.0,2013-06-01,Wolf,Galil Golan,VII,Merom Golan,,2013
2071,130,A00169651,111.0,2013-05-30,Dog,Galil Golan,VII,Ani'Am,,2013
2072,147,A00168537,18.0,2013-05-20,Dog,Galil Golan,VII,Dan,,2013
2073,149,A00168251,131.0,2013-05-16,Dog,Galil Golan,VII,Senir,,2013
2074,150,A00159878,132.0,2013-05-02,Dog,Galil Golan,VII,Sha'Al,,2013
2075,144,A00159861,126.0,2013-05-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
2076,140,A00166971,16.0,2013-05-01,Dog,Amakim,VII,Newe Ur,,2013
2077,148,A00166686,130.0,2013-04-29,Dog,Galil Golan,VII,Qeshet,,2013
2078,129,A00165925,14.0,2013-04-22,Dog,Galil Golan,VII,Ani'Am,,2013
2079,135,A00164350,117.0,2013-04-03,Horse,Galil Golan,VII,Majdal Shams,,2013
2080,127,A00163886,108.0,2013-03-24,Dog,Galil Golan,VII,Eli-Ad,,2013
2081,137,A00163015,11.0,2013-03-13,Dog,Galil Golan,VII,Mas'Ade,,2013
2082,125,A00162598,106.0,2013-03-10,Dog,Galil Golan,VII,Avne Etan,,2013
2083,139,A00162218,121.0,2013-03-05,Cattle,Galil Golan,VII,Merom Golan,,2013
2084,136,A00161890,8.0,2013-02-28,Dog,Shfela Vahar,VII,Peza'El,,2013
2085,142,A00160704,7.0,2013-02-14,Dog,Galil Golan,VII,,Beit Ha'Meches,2013
2086,143,A00159375,2.0,2013-01-28,Cattle,Galil Golan,VII,Qidmat Zevi,,2013
